#SVE points (r, sigmaR, sigmaZ, sigmaPhi, sigmaMajRestored)
15.0  146.065761412  159.870805052  159.870805052  159.870805052
29.0  138.68028902  109.774520373  109.774520373  109.774520373
29.1  138.479769975  109.48151158  109.48151158  109.48151158
29.2  138.278935437  109.190106184  109.190106184  109.190106184
29.3  138.077816053  108.900308486  108.900308486  108.900308486
29.4  137.876441991  108.612122472  108.612122472  108.612122472
29.5  137.674842934  108.325551809  108.325551809  108.325551809
29.6  137.473048073  108.040599849  108.040599849  108.040599849
29.7  137.271086106  107.757269629  107.757269629  107.757269629
29.8  137.068985233  107.475563869  107.475563869  107.475563869
29.9  136.866773148  107.195484978  107.195484978  107.195484978
30.0  136.664477041  106.917035051  106.917035051  106.917035051
30.0  136.664477041  106.917035051  106.917035051  106.917035051
30.1  136.46212359  106.64021587  106.64021587  106.64021587
30.2  136.259738963  106.365028908  106.365028908  106.365028908
30.3  136.057348806  106.091475329  106.091475329  106.091475329
30.4  135.854978249  105.819555987  105.819555987  105.819555987
30.5  135.6526519  105.549271431  105.549271431  105.549271431
30.6  135.450393841  105.280621903  105.280621903  105.280621903
30.7  135.248227627  105.013607342  105.013607342  105.013607342
30.8  135.046176285  104.748227384  104.748227384  104.748227384
30.9  134.844262311  104.484481363  104.484481363  104.484481363
31.0  134.642507671  104.222368317  104.222368317  104.222368317
31.1  134.440933794  103.961886982  103.961886982  103.961886982
31.2  134.239561578  103.703035802  103.703035802  103.703035802
31.3  134.038411383  103.445812925  103.445812925  103.445812925
31.4  133.837503035  103.190216206  103.190216206  103.190216206
31.5  133.636855821  102.936243212  102.936243212  102.936243212
31.6  133.436488493  102.68389122  102.68389122  102.68389122
31.7  133.236419267  102.433157222  102.433157222  102.433157222
31.8  133.036665819  102.184037925  102.184037925  102.184037925
31.9  132.837245291  101.936529754  101.936529754  101.936529754
32.0  132.638174288  101.690628855  101.690628855  101.690628855
32.1  132.439468881  101.446331096  101.446331096  101.446331096
32.2  132.241144605  101.20363207  101.20363207  101.20363207
32.3  132.043216461  100.962527098  100.962527098  100.962527098
32.4  131.845698921  100.723011229  100.723011229  100.723011229
32.5  131.648605924  100.485079246  100.485079246  100.485079246
32.6  131.45195088  100.248725665  100.248725665  100.248725665
32.7  131.255746673  100.01394474  100.01394474  100.01394474
32.8  131.060005659  99.780730466  99.780730466  99.780730466
32.9  130.864739674  99.5490765787  99.5490765787  99.5490765787
33.0  130.669960031  99.3189765601  99.3189765601  99.3189765601
33.1  130.475677525  99.0904236399  99.0904236399  99.0904236399
33.2  130.281902436  98.8634107989  98.8634107989  98.8634107989
33.3  130.088644529  98.6379307714  98.6379307714  98.6379307714
33.4  129.895913061  98.4139760484  98.4139760484  98.4139760484
33.5  129.703716779  98.1915388806  98.1915388806  98.1915388806
33.6  129.512063929  97.9706112809  97.9706112809  97.9706112809
33.7  129.320962254  97.751185028  97.751185028  97.751185028
33.8  129.130419002  97.5332516694  97.5332516694  97.5332516694
33.9  128.940440925  97.3168025238  97.3168025238  97.3168025238
34.0  128.751034288  97.1018286854  97.1018286854  97.1018286854
34.1  128.562204868  96.888321026  96.888321026  96.888321026
34.2  128.373957962  96.6762701989  96.6762701989  96.6762701989
34.3  128.186298387  96.4656666419  96.4656666419  96.4656666419
34.4  127.999230488  96.2565005805  96.2565005805  96.2565005805
34.5  127.812758141  96.0487620315  96.0487620315  96.0487620315
34.6  127.626884757  95.8424408062  95.8424408062  95.8424408062
34.7  127.441613288  95.6375265136  95.6375265136  95.6375265136
34.8  127.256946229  95.4340085641  95.4340085641  95.4340085641
34.9  127.072885627  95.231876173  95.231876173  95.231876173
35.0  126.889433082  95.0311183635  95.0311183635  95.0311183635
35.1  126.706589754  94.8317239709  94.8317239709  94.8317239709
35.2  126.524356367  94.6336816454  94.6336816454  94.6336816454
35.3  126.342733216  94.4369798564  94.4369798564  94.4369798564
35.4  126.161720172  94.2416068955  94.2416068955  94.2416068955
35.5  125.981316684  94.0475508803  94.0475508803  94.0475508803
35.6  125.80152179  93.8547997582  93.8547997582  93.8547997582
35.7  125.622334118  93.6633413099  93.6633413099  93.6633413099
35.8  125.443751894  93.473163153  93.473163153  93.473163153
35.9  125.265772948  93.2842527459  93.2842527459  93.2842527459
36.0  125.088394718  93.0965973915  93.0965973915  93.0965973915
36.1  124.911614257  92.9101842407  92.9101842407  92.9101842407
36.2  124.735428239  92.7250002965  92.7250002965  92.7250002965
36.3  124.559832964  92.5410324176  92.5410324176  92.5410324176
36.4  124.384824368  92.3582673221  92.3582673221  92.3582673221
36.5  124.210398021  92.1766915915  92.1766915915  92.1766915915
36.6  124.036549143  91.9962916746  91.9962916746  91.9962916746
36.7  123.863272603  91.8170538909  91.8170538909  91.8170538909
36.8  123.690562929  91.6389644351  91.6389644351  91.6389644351
36.9  123.518414312  91.4620093804  91.4620093804  91.4620093804
37.0  123.346820614  91.2861746825  91.2861746825  91.2861746825
37.1  123.175775375  91.111446184  91.111446184  91.111446184
37.2  123.005271818  90.9378096174  90.9378096174  90.9378096174
37.3  122.835302856  90.7652506098  90.7652506098  90.7652506098
37.4  122.665861098  90.5937546864  90.5937546864  90.5937546864
37.5  122.496938858  90.4233072747  90.4233072747  90.4233072747
37.6  122.328528158  90.253893708  90.253893708  90.253893708
37.7  122.160620737  90.0854992297  90.0854992297  90.0854992297
37.8  121.993208059  89.9181089974  89.9181089974  89.9181089974
37.9  121.826281317  89.7517080861  89.7517080861  89.7517080861
38.0  121.659831438  89.586281493  89.586281493  89.586281493
38.1  121.493849098  89.4218141408  89.4218141408  89.4218141408
38.2  121.328324718  89.2582908822  89.2582908822  89.2582908822
38.3  121.163248479  89.0956965034  89.0956965034  89.0956965034
38.4  120.998610325  88.9340157281  88.9340157281  88.9340157281
38.5  120.834399972  88.7732332218  88.7732332218  88.7732332218
38.6  120.670606911  88.6133335952  88.6133335952  88.6133335952
38.7  120.507220421  88.4543014087  88.4543014087  88.4543014087
38.8  120.344229568  88.296121176  88.296121176  88.296121176
38.9  120.18162322  88.1387773679  88.1387773679  88.1387773679
39.0  120.019390047  87.9822544167  87.9822544167  87.9822544167
39.1  119.857518532  87.8265367196  87.8265367196  87.8265367196
39.2  119.695996978  87.671608643  87.671608643  87.671608643
39.3  119.534813511  87.5174545261  87.5174545261  87.5174545261
39.4  119.373956091  87.3640586851  87.3640586851  87.3640586851
39.5  119.213412516  87.2114054166  87.2114054166  87.2114054166
39.6  119.053170431  87.0594790023  87.0594790023  87.0594790023
39.7  118.893217334  86.9082637117  86.9082637117  86.9082637117
39.8  118.733540581  86.7577438071  86.7577438071  86.7577438071
39.9  118.574127395  86.6079035467  86.6079035467  86.6079035467
40.0  118.414964873  86.4587271886  86.4587271886  86.4587271886
40.1  118.256039991  86.3101989947  86.3101989947  86.3101989947
40.2  118.097339611  86.1623032344  86.1623032344  86.1623032344
40.3  117.93885049  86.0150241883  86.0150241883  86.0150241883
40.4  117.780559282  85.8683461523  85.8683461523  85.8683461523
40.5  117.622452551  85.7222534408  85.7222534408  85.7222534408
40.6  117.464516772  85.5767303908  85.5767303908  85.5767303908
40.7  117.306738339  85.4317613656  85.4317613656  85.4317613656
40.8  117.149103575  85.2873307582  85.2873307582  85.2873307582
40.9  116.991598732  85.1434229951  85.1434229951  85.1434229951
41.0  116.834210005  85.0000225402  85.0000225402  85.0000225402
41.1  116.676923533  84.857113898  84.857113898  84.857113898
41.2  116.519725406  84.7146816174  84.7146816174  84.7146816174
41.3  116.362601674  84.5727102952  84.5727102952  84.5727102952
41.4  116.205538353  84.4311845796  84.4311845796  84.4311845796
41.5  116.048521427  84.290089174  84.290089174  84.290089174
41.6  115.891536859  84.14940884  84.14940884  84.14940884
41.7  115.734570596  84.0091284014  84.0091284014  84.0091284014
41.8  115.577608574  83.8692327471  83.8692327471  83.8692327471
41.9  115.420636724  83.7297068349  83.7297068349  83.7297068349
42.0  115.263640982  83.5905356949  83.5905356949  83.5905356949
42.1  115.106607289  83.4517044325  83.4517044325  83.4517044325
42.2  114.9495216  83.313198232  83.313198232  83.313198232
42.3  114.792369891  83.1750023598  83.1750023598  83.1750023598
42.4  114.635138162  83.0371021677  83.0371021677  83.0371021677
42.5  114.477812448  82.899483096  82.899483096  82.899483096
42.6  114.320378816  82.7621306768  82.7621306768  82.7621306768
42.7  114.162823381  82.6250305375  82.6250305375  82.6250305375
42.8  114.005132302  82.488168403  82.488168403  82.488168403
42.9  113.847291796  82.3515300998  82.3515300998  82.3515300998
