0.0 16.8619405835 20.4156194004
0.7 8.14719318208 19.0545781071
0.7 41.7009441874 18.7143177837
1.4 51.530384408 16.502625682
1.4 77.5984082998 17.1831463287
2.2 68.5434005751 14.6311939037
2.2 86.6153068683 17.6935368137
2.9 99.8473503224 14.1208034186
2.9 105.499754814 15.992235197
3.6 100.357740807 12.4195018019
3.6 125.064723406 14.461063742
4.3 115.839585519 12.929892287
4.3 125.234853568 15.6519748737
5.0 128.297196478 14.971454227
5.0 148.164316237 14.8013240653
5.8 151.056528985 12.2493716403
5.8 160.621927195 16.1623653587
6.5 145.272103488 13.7805430953
6.5 161.472578003 15.992235197
7.2 142.039630417 14.2909335803
7.2 144.119301513 14.1208034186
7.9 160.073427554 13.950673257
7.9 161.812838327 14.461063742
8.6 161.094208524 15.481844712
8.6 194.647959529 15.3117145503
9.4 165.687722889 13.7805430953
9.4 176.273902069 17.013016167
10.1 161.434468847 16.8428860054
10.1 181.207676757 14.6311939037
11.2 179.336244979 14.6311939037
11.2 189.165685199 13.6104129336
12.6 174.572600452 15.6519748737
12.6 195.120240858 13.7805430953
14.0 187.672622901 14.8013240653
14.0 195.29037102 15.992235197
15.5 200.054015546 15.8221050353
15.5 227.483080731 15.6519748737
16.9 223.531977857 15.1415843887
16.9 227.653210893 20.0753590771
18.4 263.210414682 17.013016167
18.4 276.952848621 15.8221050353
19.8 251.603454532 19.2247082688
19.8 295.875405723 16.502625682
21.2 274.949395837 14.461063742
21.2 298.559379153 15.1415843887
22.7 283.285773759 17.6935368137
22.7 286.820397998 20.9260098855
24.1 260.790483263 18.2039272987
24.1 284.136424568 15.992235197
25.9 286.480137675 19.7350987538
25.9 337.557295332 17.1831463287
28.1 311.999661925 18.8844479454
28.1 316.120894962 17.5234066521
30.2 298.729509315 28.2416068373
30.2 338.407946141 17.5234066521
32.4 324.589293889 24.3286131189
32.4 325.818314177 21.9467908555
34.9 320.204018842 23.4779623105
34.9 322.037341464 26.3701750589
37 340 2
37.8 317.481936255 25.8597845739
37.8 366.44131366 16.6727558437
38 340 2
39 340 2
40 340 2
40.7 319.863758518 28.411736999
40.7 371.54521851 25.8597845739
41 340 2
42 340 2
43 340 2
43.9 308.086668207 33.1753815257
43.9 377.537883325 23.6480924722
44 340 2
45 340 2
46 340 2
47 340 2
47.9 328.332157446 21.2662702088
47.9 337.387165171 26.5403052206
48 340 2
49 340 2
50 340 2
51 340 2
52 340 2
52.6 349.428297493 32.3247307174
53 340 2
54 340 2
55 340 2
56 340 2
57 340 2
58 340 2
59 340 2
60 340 2
61 340 2
62 340 2
63 340 2
64 340 2
65 340 2
66 340 2
67 340 2
68 340 2
69 340 2
70 340 2
71 340 2
72 340 2
73 340 2
74 340 2
75 340 2
76 340 2
77 340 2
78 340 2
79 340 2
80 340 2
81 340 2
82 340 2
83 340 2
84 340 2
85 340 2
86 340 2
