#SigmaGas/SigmaCR (1)r_gas  (2)Q1F (3)Q1F_med (4)Q1F_std (5)Q2FHydro (6)Q2FHydro_med (7)Q2FHydro_std (8)Q2FKinet (9)Q2FKinet_med (10)Q2FKinet_std (11)Q2F_withDisc (12)Q2F_withDisc_med (13)Q2F_withDisc_std)
15.0  0.0519808409825  0.0519808409825  0.0  0.814891806239  0.814891806239  0.0  0.870430499571  0.870430499571  0.0  0.454733083236  0.454733083236  0.0
30.0  0.106213119213  0.106213119213  0.0  2.03931811051  2.03931811051  0.0  2.176768437  2.176768437  0.0  1.59390862337  1.59390862337  0.0
45.0  0.170392751332  0.170392751332  0.0  1.72340967033  1.72340967033  0.0  1.83659741718  1.83659741718  0.0  1.28046747558  1.28046747558  0.0
60.0  0.287779550767  0.287779550767  0.0  1.75671595046  1.75671595046  0.0  1.86299022492  1.86299022492  0.0  1.29845285852  1.29845285852  0.0
75.0  0.438394592209  0.438394592209  0.0  1.2965056154  1.2965056154  0.0  1.35591401065  1.35591401065  0.0  0.83723821868  0.83723821868  0.0
90.0  0.545364709053  0.545364709053  0.0  1.30399868687  1.30399868687  0.0  1.34219886367  1.34219886367  0.0  0.782493255738  0.782493255738  0.0
105.0  0.5265177837  0.5265177837  0.0  1.14042356255  1.14042356255  0.0  1.16871230086  1.16871230086  0.0  0.595181380014  0.595181380014  0.0
120.0  0.676963466404  0.676963466404  0.0  1.48495480544  1.48495480544  0.0  1.5284611275  1.5284611275  0.0  0.832251598523  0.832251598523  0.0
135.0  0.570491772625  0.570491772625  0.0  1.32309832645  1.32309832645  0.0  1.36929618676  1.36929618676  0.0  0.68172339987  0.68172339987  0.0
150.0  0.448121181292  0.448121181292  0.0  1.12600331427  1.12600331427  0.0  1.17076546312  1.17076546312  0.0  0.533312668916  0.533312668916  0.0
165.0  0.329471161867  0.329471161867  0.0  0.923531895766  0.923531895766  0.0  0.964274590224  0.964274590224  0.0  0.414865764412  0.414865764412  0.0
180.0  0.268753364691  0.268753364691  0.0  0.781498248623  0.781498248623  0.0  0.817530905363  0.817530905363  0.0  0.346606295173  0.346606295173  0.0
