# R, kpc		V, km/s
0.0, 0.0
1.4496675429101593, 227.80269058295954
2.0179372197309426, 214.34977578475326
2.9830936549662432, 229.59641255605374
3.7532429599848847, 237.6681614349775
5.093380066319607, 235.87443946188336
6.436094359397284, 239.46188340807163
7.397814545641982, 247.53363228699544
8.359105200762851, 254.7085201793721
9.698383244849925, 251.12107623318377
10.462519114135016, 246.63677130044834
10.842654158720343, 240.35874439461872
11.797501846983838, 234.08071748878916
12.369637303919038, 228.69955156950664
12.941343229730432, 222.42152466367702
14.089909454839098, 220.62780269058288
15.432623747916775, 224.21524663677116
16.969056577839634, 232.28699551569497
18.12148858306273, 238.5650224215246
20.041063175437696, 246.63677130044834
21.958060581069706, 249.32735426008958
24.066199336803944, 251.12107623318377
25.215624624160267, 251.12107623318377
26.172190436919063, 248.43049327354248
27.512757074377614, 247.53363228699544
28.663041423981586, 249.32735426008958
30.00532618593544, 252.0179372197308
31.156040066663234, 254.7085201793721
32.88103705994537, 256.5022421524663
