#SigmaGas/SigmaCR (1)r_gas  (2)Q1F (3)Q1F_med (4)Q1F_std (5)Q2FHydro (6)Q2FHydro_med (7)Q2FHydro_std (8)Q2FKinet (9)Q2FKinet_med (10)Q2FKinet_std (11)Q2F_withDisc (12)Q2F_withDisc_med (13)Q2F_withDisc_std)
15.0  0.246127583811  0.246127583811  0.0  0.268140560226  0.268140560226  0.0  0.268100969436  0.268100969436  0.0  0.197505879545  0.197505879545  0.0
30.0  0.473613516907  0.473613516907  0.0  0.519916089662  0.519916089662  0.0  0.519752940167  0.519752940167  0.0  0.396834097599  0.396834097599  0.0
45.0  0.626910125571  0.626910125571  0.0  0.692376191654  0.692376191654  0.0  0.692029062198  0.692029062198  0.0  0.525685572421  0.525685572421  0.0
60.0  0.744485288795  0.744485288795  0.0  0.825479653391  0.825479653391  0.0  0.824915174006  0.824915174006  0.0  0.61233171412  0.61233171412  0.0
75.0  0.893134383489  0.893134383489  0.0  0.990576266133  0.990576266133  0.0  0.989778292757  0.989778292757  0.0  0.714024692654  0.714024692654  0.0
90.0  1.25857739919  1.25857739919  0.0  1.39950051496  1.39950051496  0.0  1.39807797419  1.39807797419  0.0  1.02900309747  1.02900309747  0.0
105.0  1.4336137539  1.4336137539  0.0  1.60790919641  1.60790919641  0.0  1.60556379296  1.60556379296  0.0  1.16965741436  1.16965741436  0.0
120.0  1.48759160268  1.48759160268  0.0  1.69528063848  1.69528063848  0.0  1.69145088156  1.69145088156  0.0  1.20489533764  1.20489533764  0.0
135.0  1.71074630432  1.71074630432  0.0  1.97558518378  1.97558518378  0.0  1.96955568654  1.96955568654  0.0  1.38925873096  1.38925873096  0.0
150.0  2.39452142311  2.39452142311  0.0  2.76414671287  2.76414671287  0.0  2.75522733027  2.75522733027  0.0  1.99526003975  1.99526003975  0.0
165.0  3.47044835958  3.47044835958  0.0  3.9927096371  3.9927096371  0.0  3.9803050516  3.9803050516  0.0  2.99635063801  2.99635063801  0.0
180.0  4.06666300309  4.06666300309  0.0  4.73437805966  4.73437805966  0.0  4.7186036093  4.7186036093  0.0  3.56046063285  3.56046063285  0.0
195.0  5.58372406658  5.58372406658  0.0  6.49210930445  6.49210930445  0.0  6.47546523609  6.47546523609  0.0  5.05424115402  5.05424115402  0.0
210.0  8.31744679157  8.31744679157  0.0  9.58694064605  9.58694064605  0.0  9.57551466661  9.57551466661  0.0  7.83586549514  7.83586549514  0.0
225.0  9.99129401966  9.99129401966  0.0  11.5814321458  11.5814321458  0.0  11.5874935882  11.5874935882  0.0  9.56431632557  9.56431632557  0.0
240.0  11.9622910234  11.9622910234  0.0  13.9208198311  13.9208198311  0.0  13.9580116323  13.9580116323  0.0  11.6196461579  11.6196461579  0.0
255.0  15.5123124547  15.5123124547  0.0  17.9649335211  17.9649335211  0.0  18.0397443795  18.0397443795  0.0  15.3581139908  15.3581139908  0.0
270.0  20.4986934238  20.4986934238  0.0  23.5414494315  23.5414494315  0.0  23.6487876742  23.6487876742  0.0  20.6479440112  20.6479440112  0.0
285.0  27.3134277376  27.3134277376  0.0  31.0475319838  31.0475319838  0.0  31.1714773414  31.1714773414  0.0  27.9145662489  27.9145662489  0.0
300.0  31.9467028  31.9467028  0.0  36.165710858  36.165710858  0.0  36.2870581743  36.2870581743  0.0  32.8744672655  32.8744672655  0.0
315.0  38.2488750084  38.2488750084  0.0  43.0135186184  43.0135186184  0.0  43.1177945647  43.1177945647  0.0  39.6380664677  39.6380664677  0.0
330.0  43.7646221939  43.7646221939  0.0  48.960600115  48.960600115  0.0  49.0417796978  49.0417796978  0.0  45.5832839608  45.5832839608  0.0
345.0  57.0863863866  57.0863863866  0.0  63.2238893674  63.2238893674  0.0  63.2819957479  63.2819957479  0.0  59.9454749032  59.9454749032  0.0
