#SVE points (r, sigmaR, sigmaZ, sigmaPhi, sigmaMajRestored)
15.0  244.564997065  0.316227766017  186.598354167  146.621464045
30.0  168.225471882  30.2659849985  121.336289493  98.6004629413
30.0  168.225471882  30.2659849985  121.336289493  98.6004629413
30.1  167.965406687  31.0699438274  121.12603735  98.5261191528
30.2  167.704412042  31.8526643515  120.915394807  98.4515880609
30.3  167.442499688  32.6156369786  120.704367798  98.3768708386
30.4  167.179682152  33.3601757274  120.492962842  98.301968702
30.5  166.91597272  34.0874455311  120.281187015  98.22688291
30.6  166.651385403  34.7984843497  120.069047934  98.1516147626
30.7  166.385934908  35.4942212481  119.856553728  98.0761656003
30.8  166.119636608  36.1754913091  119.643713023  98.0005368029
30.9  165.852506511  36.8430480308  119.430534911  97.9247297889
31.0  165.584561234  37.4975737118  119.217028942  97.8487460141
31.1  165.315817973  38.1396882076  119.00320509  97.7725869711
31.2  165.046294479  38.7699563632  118.789073745  97.6962541881
31.3  164.776009026  39.3888943561  118.574645684  97.6197492281
31.4  164.504980392  39.9969751407  118.359932061  97.543073688
31.5  164.233227827  40.5946331455  118.14494438  97.4662291976
31.6  163.960771033  41.1822683426  117.929694483  97.3892174189
31.7  163.687630136  41.7602497924  117.714194529  97.3120400449
31.8  163.413825667  42.3289187409  117.498456979  97.2346987993
31.9  163.139378533  42.8885913388  117.28249458  97.1571954349
32.0  162.864309999  43.439561037  117.066320343  97.0795317334
32.1  162.588641666  43.9821007026  116.849947534  97.0017095043
32.2  162.312395446  44.5164644978  116.633389655  96.923730584
32.3  162.035593542  45.0428895493  116.416660428  96.8455968351
32.4  161.75825843  45.5615974393  116.199773782  96.7673101456
32.5  161.480412836  46.0727955383  115.982743837  96.6888724279
32.6  161.202079718  46.5766782019  115.765584892  96.6102856185
32.7  160.923282246  47.0734278464  115.548311406  96.5315516765
32.8  160.644043783  47.5632159184  115.330937993  96.4526725835
32.9  160.364387866  48.0462037714  115.113479399  96.3736503423
33.0  160.084338191  48.5225434592  114.895950496  96.2944869766
33.1  159.80391859  48.9923784558  114.678366267  96.2151845299
33.2  159.523153022  49.4558443097  114.460741795  96.1357450651
33.3  159.242065546  49.9130692404  114.243092247  96.0561706633
33.4  158.960680314  50.3641746823  114.025432866  95.9764634236
33.5  158.679021548  50.8092757816  113.80777896  95.8966254621
33.6  158.397113529  51.248481852  113.590145887  95.8166589111
33.7  158.114980579  51.6818967916  113.372549047  95.7365659187
33.8  157.832647048  52.1096194663  113.15500387  95.6563486479
33.9  157.550137295  52.5317440625  112.937525808  95.576009276
34.0  157.26747568  52.9483604114  112.72013032  95.4955499939
34.1  156.984686546  53.3595542884  112.502832864  95.4149730056
34.2  156.701794205  53.7654076897  112.285648892  95.3342805272
34.3  156.418822927  54.1659990867  112.068593833  95.2534747864
34.4  156.135796923  54.5614036636  111.851683086  95.1725580223
34.5  155.852740339  54.9516935357  111.634932015  95.0915324841
34.6  155.569677235  55.3369379524  111.418355936  95.0104004307
34.7  155.286631579  55.7172034859  111.201970106  94.9291641304
34.8  155.003627235  56.0925542062  110.985789722  94.8478258599
34.9  154.720687946  56.4630518442  110.769829906  94.766387904
35.0  154.437837327  56.8287559431  110.5541057  94.6848525547
35.1  154.155098856  57.189724  110.338632058  94.603222111
35.2  153.872495856  57.5460115972  110.123423836  94.5214988779
35.3  153.590051491  57.8976725255  109.908495787  94.4396851662
35.4  153.307788753  58.2447588989  109.693862554  94.3577832918
35.5  153.025730451  58.5873212619  109.47953866  94.2757955751
35.6  152.743899205  58.9254086894  109.265538503  94.1937243404
35.7  152.462317431  59.2590688812  109.051876351  94.1115719158
35.8  152.181007337  59.5883482492  108.83856633  94.029340632
35.9  151.89999091  59.9132920006  108.625622424  93.9470328223
36.0  151.619289908  60.2339442138  108.413058465  93.8646508219
36.1  151.338925856  60.550347912  108.200888126  93.7821969674
36.2  151.058920029  60.86254513  107.989124917  93.6996735962
36.3  150.779293451  61.1705769785  107.777782182  93.6170830463
36.4  150.500066886  61.4744837037  107.566873087  93.5344276556
36.5  150.221260827  61.7743047435  107.35641062  93.4517097614
36.6  149.942895493  62.0700787801  107.146407582  93.3689317
36.7  149.664990819  62.3618437897  106.936876586  93.2860958062
36.8  149.387566448  62.649637089  106.727830048  93.203204413
36.9  149.11064173  62.9334953792  106.519280186  93.120259851
37.0  148.834235708  63.2134547865  106.311239013  93.0372644478
37.1  148.558367118  63.4895509023  106.10371833  92.9542205279
37.2  148.283054379  63.7618188178  105.896729731  92.8711304123
37.3  148.00831559  64.0302931595  105.690284588  92.7879964176
37.4  147.734168523  64.295008121  105.484394053  92.704820856
37.5  147.460630617  64.5559974935  105.279069056  92.6216060348
37.6  147.187718975  64.813294694  105.074320294  92.538354256
37.7  146.915450358  65.066932792  104.870158237  92.455067816
37.8  146.643841179  65.3169445353  104.666593117  92.3717490048
37.9  146.372907501  65.563362373  104.463634927  92.2884001062
38.0  146.102665033  65.8062184781  104.261293423  92.2050233971
38.1  145.833129124  66.0455447681  104.059578113  92.121621147
38.2  145.564314759  66.2813729252  103.858498261  92.0381956181
38.3  145.296236558  66.5137344133  103.65806288  91.9547490644
38.4  145.028908771  66.7426604973  103.458280734  91.8712837317
38.5  144.762345276  66.9681822571  103.259160333  91.7878018573
38.6  144.496559576  67.1903306041  103.06070993  91.7043056694
38.7  144.231564794  67.4091362947  102.862937522  91.6207973869
38.8  143.967373674  67.6246299439  102.665850847  91.5372792191
38.9  143.703998578  67.8368420371  102.469457382  91.4537533654
