# R, arcsec    sig_min/sig_maj
0.14209176976206772, 1.0000713051764316
0.3961585956769618, 0.9814536316482623
0.8264723708647053, 0.9285527534061726
1.4072724797671565, 0.9226052534628928
2.0925022606982076, 1.2604621439737944
2.974164838121044, 1.2952963432328688
4.576709784690779, 1.3555060020592071
