#UGC 624 = NGC 338
#Zasov+2012
#PA=289; PA_maj=108
# inclination =  64 deg (adopted by Zasov)
# data are not corrected for inclination
# r,"     pix_bin  vel,km/s   e_vel,km/s  sig,km/s  e_sig,km/s  h3,km/s   e_h3,km/s   h4,km/s   e_h4,km/s   age,Myr   e_age,Myr  [Fe/H],dex  e_[Fe/H]   md     ad     S/N
-11.0700    28     4559.78      6.42       94.85      6.92      0.0821    0.0516      0.0000    0.0000      0.0000    0.0000      0.0000    0.0000     2259.96    356.22      -0.413     0.142     20     -1    35.91
-10.7100    29     4554.01      5.98       90.78      6.43      0.0745    0.0501      0.0000    0.0000      0.0000    0.0000      0.0000    0.0000     2209.78    341.55      -0.340     0.073     20     -1    35.54
-10.3500    30     4558.43      6.64       99.89      7.17      0.0974    0.0509      0.0000    0.0000      0.0000    0.0000      0.0000    0.0000     1998.85    330.33      -0.385     0.060     20     -1    36.58
-10.0000    31     4562.33      6.48      111.50      7.00      0.0962    0.0460      0.0000    0.0000      0.0000    0.0000      0.0000    0.0000     2209.71    259.59      -0.298     0.111     20     -1    37.46
 -9.6400    32     4578.95      6.58      115.07      7.19      0.0856    0.0455      0.0000    0.0000      0.0000    0.0000      0.0000    0.0000     2271.79    264.89      -0.335     0.117     20     -1    37.43
 -9.2800    33     4577.50      5.97      101.60      6.53     -0.0048    0.0465      0.0000    0.0000      0.0000    0.0000      0.0000    0.0000     2136.31    275.58      -0.263     0.094     20     -1    37.74
 -8.9200    34     4580.65      6.05      113.21      6.68      0.0085    0.0434      0.0000    0.0000      0.0000    0.0000      0.0000    0.0000     2021.30    340.64      -0.178     0.068     20     -1    39.06
 -8.5700    35     4581.70      6.14      118.94      6.86      0.0009    0.0424      0.0000    0.0000      0.0000    0.0000      0.0000    0.0000     1602.07    167.31      -0.085     0.085     20     -1    38.97
 -8.2100    36     4593.87      6.18      121.39      6.90      0.0072    0.0414      0.0000    0.0000      0.0000    0.0000      0.0000    0.0000     2178.67    255.78      -0.214     0.095     20     -1    38.70
 -7.8500    37     4594.31      5.85      118.09      6.50      0.0413    0.0403      0.0000    0.0000      0.0000    0.0000      0.0000    0.0000     2212.25    210.60      -0.167     0.093     20     -1    41.93
 -7.5000    38     4593.18      5.78      119.88      6.30      0.0775    0.0395      0.0000    0.0000      0.0000    0.0000      0.0000    0.0000     2400.68    226.76      -0.216     0.099     20     -1    41.14
 -7.1400    39     4593.81      5.56      115.29      6.16      0.0675    0.0389      0.0000    0.0000      0.0000    0.0000      0.0000    0.0000     1682.21    201.62      -0.085     0.069     20     -1    41.94
 -6.7800    40     4595.29      5.47      120.05      5.93      0.0932    0.0372      0.0000    0.0000      0.0000    0.0000      0.0000    0.0000     2096.60    295.71      -0.116     0.072     20     -1    43.75
 -6.4300    41     4595.14      5.41      121.56      5.75      0.1119    0.0363      0.0000    0.0000      0.0000    0.0000      0.0000    0.0000     2243.89    190.68      -0.175     0.084     20     -1    45.34
 -6.0700    42     4590.09      5.20      130.76      5.69      0.0694    0.0330      0.0000    0.0000      0.0000    0.0000      0.0000    0.0000     2446.32    200.92      -0.183     0.084     20     -1    46.80
 -5.7100    43     4597.33      4.99      141.08      5.59      0.0722    0.0297      0.0000    0.0000      0.0000    0.0000      0.0000    0.0000     3985.62    664.14      -0.215     0.038     20     -1    49.33
 -5.3500    44     4604.85      4.71      131.72      5.15      0.0548    0.0302      0.0000    0.0000      0.0000    0.0000      0.0000    0.0000     2518.72    243.66      -0.189     0.081     20     -1    51.38
 -5.0000    45     4609.44      4.42      131.67      4.81      0.0464    0.0288      0.0000    0.0000      0.0000    0.0000      0.0000    0.0000     2424.61    173.60      -0.097     0.066     20     -1    54.34
 -4.6400    46     4613.51      4.23      139.31      4.60      0.0614    0.0259      0.0000    0.0000      0.0000    0.0000      0.0000    0.0000     2428.32    168.80      -0.007     0.061     20     -1    54.91
 -4.2800    47     4622.20      4.09      141.40      4.54      0.0599    0.0246      0.0000    0.0000      0.0000    0.0000      0.0000    0.0000     4249.58    704.30      -0.179     0.039     20     -1    58.67
 -3.9300    48     4621.77      4.03      145.43      4.35      0.0879    0.0236      0.0000    0.0000      0.0000    0.0000      0.0000    0.0000     2468.26    153.98      -0.016     0.057     20     -1    61.30
 -3.5700    49     4632.49      3.74      146.99      4.14      0.0726    0.0219      0.0000    0.0000      0.0000    0.0000      0.0000    0.0000     4077.91    662.91      -0.136     0.041     20     -1    64.45
 -3.2100    50     4640.14      3.58      149.21      4.01      0.0515    0.0207      0.0000    0.0000      0.0000    0.0000      0.0000    0.0000     4147.64    694.84      -0.146     0.042     20     -1    65.06
 -2.8600    51     4644.61      3.42      142.81      3.73      0.0591    0.0206      0.0000    0.0000      0.0000    0.0000      0.0000    0.0000     4525.20    772.06      -0.183     0.041     20     -1    69.64
 -2.5000    52     4655.54      3.11      146.20      3.45      0.0611    0.0185      0.0000    0.0000      0.0000    0.0000      0.0000    0.0000     4704.11    728.45      -0.126     0.037     20     -1    71.33
 -2.1400    53     4668.70      3.00      149.87      3.27      0.0771    0.0173      0.0000    0.0000      0.0000    0.0000      0.0000    0.0000     4819.14    603.81      -0.108     0.034     20     -1    77.62
 -1.7800    54     4685.05      2.81      154.07      3.11      0.0339    0.0160      0.0000    0.0000      0.0000    0.0000      0.0000    0.0000     6737.92    828.84      -0.134     0.031     20     -1    78.67
 -1.4300    55     4693.78      2.64      158.61      2.93      0.0413    0.0148      0.0000    0.0000      0.0000    0.0000      0.0000    0.0000     5641.61    637.17      -0.041     0.030     20     -1    77.82
 -1.0700    56     4711.13      2.47      156.54      2.79      0.0158    0.0140      0.0000    0.0000      0.0000    0.0000      0.0000    0.0000     5131.20    528.01       0.005     0.028     20     -1    87.47
 -0.7100    57     4729.81      2.36      160.32      2.65     -0.0039    0.0133      0.0000    0.0000      0.0000    0.0000      0.0000    0.0000     6533.89    709.97      -0.012     0.023     20     -1    87.35
 -0.3600    58     4741.81      2.28      164.11      2.58     -0.0138    0.0125      0.0000    0.0000      0.0000    0.0000      0.0000    0.0000     5941.30    576.60       0.020     0.023     20     -1    89.88
  0.0000    59     4755.17      2.29      166.09      2.58     -0.0017    0.0125      0.0000    0.0000      0.0000    0.0000      0.0000    0.0000     5122.71    479.94       0.028     0.026     20     -1    93.85
  0.3600    60     4766.68      2.23      161.89      2.50     -0.0166    0.0124      0.0000    0.0000      0.0000    0.0000      0.0000    0.0000     6241.52    646.71      -0.023     0.022     20     -1    92.78
  0.7100    61     4783.71      2.19      158.90      2.45     -0.0478    0.0125      0.0000    0.0000      0.0000    0.0000      0.0000    0.0000     5649.17    533.83       0.007     0.023     20     -1    87.68
  1.0700    62     4795.16      2.28      162.23      2.54     -0.0595    0.0126      0.0000    0.0000      0.0000    0.0000      0.0000    0.0000     5417.53    499.32       0.020     0.024     20     -1    90.55
  1.4300    63     4809.90      2.38      157.75      2.63     -0.0656    0.0136      0.0000    0.0000      0.0000    0.0000      0.0000    0.0000     4937.85    499.74      -0.009     0.030     20     -1    88.06
  1.7800    64     4820.65      2.42      159.52      2.73     -0.0579    0.0137      0.0000    0.0000      0.0000    0.0000      0.0000    0.0000     4907.97    499.80       0.017     0.028     20     -1    85.32
  2.1400    65     4831.82      2.56      155.43      2.87     -0.0650    0.0149      0.0000    0.0000      0.0000    0.0000      0.0000    0.0000     4684.22    601.81      -0.041     0.033     20     -1    83.56
  2.5000    66     4849.06      2.76      153.42      3.05     -0.0969    0.0162      0.0000    0.0000      0.0000    0.0000      0.0000    0.0000     3990.39    556.25      -0.043     0.034     20     -1    82.76
  2.8600    67     4866.02      2.91      152.66      3.21     -0.1128    0.0171      0.0000    0.0000      0.0000    0.0000      0.0000    0.0000     4770.17    637.68      -0.095     0.033     20     -1    78.80
  3.2100    68     4874.21      3.09      151.03      3.38     -0.1270    0.0183      0.0000    0.0000      0.0000    0.0000      0.0000    0.0000     4039.66    510.19      -0.094     0.033     20     -1    73.63
  3.5700    69     4879.69      3.24      143.24      3.51     -0.1304    0.0201      0.0000    0.0000      0.0000    0.0000      0.0000    0.0000     4035.44    525.51      -0.146     0.031     20     -1    70.01
  3.9300    70     4888.72      3.42      141.01      3.72     -0.1262    0.0214      0.0000    0.0000      0.0000    0.0000      0.0000    0.0000     4009.61    492.35      -0.169     0.029     20     -1    67.46
  4.2800    71     4895.09      3.52      148.16      3.85     -0.1043    0.0211      0.0000    0.0000      0.0000    0.0000      0.0000    0.0000     2997.85    482.83      -0.085     0.049     20     -1    65.70
  4.6400    72     4906.32      3.76      141.20      4.08     -0.1100    0.0236      0.0000    0.0000      0.0000    0.0000      0.0000    0.0000     4267.85    770.34      -0.189     0.047     20     -1    63.49
  5.0000    73     4904.57      4.06      144.65      4.48     -0.1162    0.0248      0.0000    0.0000      0.0000    0.0000      0.0000    0.0000     4088.22    628.64      -0.207     0.034     20     -1    58.74
  5.3500    74     4912.05      4.21      136.68      4.71     -0.0954    0.0271      0.0000    0.0000      0.0000    0.0000      0.0000    0.0000     3940.45    442.68      -0.258     0.029     20     -1    56.12
  5.7100    75     4914.52      4.56      135.30      5.03     -0.0986    0.0292      0.0000    0.0000      0.0000    0.0000      0.0000    0.0000     2316.76    166.71      -0.163     0.068     20     -1    56.61
  6.0700    76     4920.79      4.80      134.14      5.33     -0.0935    0.0312      0.0000    0.0000      0.0000    0.0000      0.0000    0.0000     2218.21    204.25      -0.163     0.069     20     -1    53.30
  6.4300    77     4922.74      4.78      131.53      5.30     -0.0950    0.0314      0.0000    0.0000      0.0000    0.0000      0.0000    0.0000     2372.70    199.18      -0.147     0.070     20     -1    49.84
  6.7800    78     4922.09      5.12      131.75      5.64     -0.0933    0.0333      0.0000    0.0000      0.0000    0.0000      0.0000    0.0000     2099.11    279.65      -0.098     0.065     20     -1    48.89
  7.1400    79     4924.90      5.19      127.20      5.82     -0.0454    0.0347      0.0000    0.0000      0.0000    0.0000      0.0000    0.0000     2211.74    259.71      -0.132     0.073     20     -1    45.20
  7.5000    80     4927.51      5.63      126.97      6.22     -0.0946    0.0379      0.0000    0.0000      0.0000    0.0000      0.0000    0.0000     2191.42    238.40      -0.173     0.083     20     -1    44.11
  7.8500    81     4928.29      6.08      125.53      6.57     -0.0954    0.0406      0.0000    0.0000      0.0000    0.0000      0.0000    0.0000     4254.59   1389.35      -0.409     0.092     20     -1    41.14
  8.2100    82     4931.48      6.15      123.91      6.90     -0.0533    0.0414      0.0000    0.0000      0.0000    0.0000      0.0000    0.0000     2257.54    237.57      -0.261     0.101     20     -1    40.42
  8.5700    83     4927.49      6.39      135.09      7.19     -0.0765    0.0399      0.0000    0.0000      0.0000    0.0000      0.0000    0.0000     2194.44    296.00      -0.136     0.089     20     -1    39.26
  8.9200    84     4934.77      6.38      117.47      7.16     -0.0639    0.0450      0.0000    0.0000      0.0000    0.0000      0.0000    0.0000     2255.39    248.05      -0.272     0.108     20     -1    38.99
  9.2800    85     4937.45      6.37      110.27      7.12     -0.0330    0.0464      0.0000    0.0000      0.0000    0.0000      0.0000    0.0000     2111.37    313.78      -0.271     0.093     20     -1    36.97
  9.6400    86     4945.06      6.33      106.06      7.13     -0.0078    0.0467      0.0000    0.0000      0.0000    0.0000      0.0000    0.0000     2231.12    268.37      -0.320     0.108     20     -1    35.39
 10.0000    87     4952.26      6.91      114.25      7.76     -0.0269    0.0483      0.0000    0.0000      0.0000    0.0000      0.0000    0.0000     2209.14    293.46      -0.320     0.122     20     -1    34.77
 10.3500    88     4940.83      6.70      131.64      7.74     -0.0265    0.0424      0.0000    0.0000      0.0000    0.0000      0.0000    0.0000     4076.36    690.01      -0.297     0.050     20     -1    34.28
 10.7100    89     4949.21      6.73      121.30      7.51      0.0149    0.0449      0.0000    0.0000      0.0000    0.0000      0.0000    0.0000     2059.13    380.70      -0.152     0.084     20     -1    34.08
 11.0700    90     4962.05      6.97      119.61      7.84     -0.0469    0.0473      0.0000    0.0000      0.0000    0.0000      0.0000    0.0000     2122.72    333.34      -0.217     0.101     20     -1    35.36
 11.4200    91     4967.16      7.09       98.18      7.88     -0.0612    0.0533      0.0000    0.0000      0.0000    0.0000      0.0000    0.0000     2272.00    657.65      -0.462     0.171     20     -1    32.52
 11.9600    92     4970.76      5.39       98.95      5.75     -0.1080    0.0431      0.0000    0.0000      0.0000    0.0000      0.0000    0.0000     1184.13    106.39      -0.156     0.064     20     -1    41.56
 12.6700    93     4972.43      5.70      107.25      6.12     -0.1370    0.0429      0.0000    0.0000      0.0000    0.0000      0.0000    0.0000     2072.18    296.29      -0.392     0.067     20     -1    39.43
 13.3900    94     4975.44      5.70       98.29      6.26     -0.0951    0.0449      0.0000    0.0000      0.0000    0.0000      0.0000    0.0000     2117.50    354.21      -0.457     0.110     20     -1    38.17
 14.1000    95     4985.89      6.15       88.50      6.48     -0.1742    0.0519      0.0000    0.0000      0.0000    0.0000      0.0000    0.0000     1809.91    327.56      -0.556     0.047     20     -1    36.49
