#R h_z^s
15.0  5.4950069227e-05
30.0  8.37964686019e-05
45.0  6.37940780256
60.0  11.2918251931
75.0  16.5082973508
90.0  23.1079372058
105.0  267702.23215
120.0  271530.264142
135.0  269192.259369
150.0  251229.629188
165.0  223812.603441
180.0  210624.591111
195.0  180358.072599
210.0  141407.123988
225.0  123437.382607
240.0  106641.067437
255.0  85461.1637345
270.0  66296.3465633
285.0  50307.1201793
300.0  42519.6867976
315.0  35028.4524879
330.0  30001.3069891
345.0  22623.652707
