0.050000	0.130517	0.100678
0.150000	0.105388	0.103657
0.250000	0.088528	0.099363
0.350000	0.089524	0.092319
0.450000	0.082903	0.082873
0.550000	0.085929	0.082483
0.650000	0.083163	0.075643
0.750000	0.081947	0.071014
0.850000	0.079931	0.064583
0.950000	0.078240	0.061602
1.050000	0.078102	0.060475
1.150000	0.077605	0.056395
1.250000	0.073004	0.055059
1.350000	0.071875	0.052363
1.450000	0.071829	0.052420
1.550000	0.070273	0.047886
1.650000	0.072588	0.049090
1.750000	0.072005	0.043714
1.850000	0.070440	0.043925
1.950000	0.069757	0.044005
2.050000	0.066723	0.043016
2.150000	0.066928	0.042488
2.250000	0.067217	0.039964
2.350000	0.064146	0.039375
2.450000	0.065132	0.038739
2.550000	0.063037	0.039608
2.650000	0.064596	0.037834
2.750000	0.061370	0.037415
2.850000	0.061349	0.036722
2.950000	0.062896	0.035126
3.050000	0.059367	0.035979
3.150000	0.060720	0.034448
3.250000	0.058569	0.032690
3.350000	0.056635	0.032886
3.450000	0.056376	0.030830
3.550000	0.054783	0.031255
3.650000	0.053757	0.030143
3.750000	0.053570	0.030001
3.850000	0.054516	0.030506
3.950000	0.051208	0.028870
4.050000	0.050412	0.028712
4.150000	0.048897	0.028527
4.250000	0.047434	0.027719
4.350000	0.048235	0.026129
4.450000	0.046893	0.026366
4.550000	0.044280	0.025460
4.650000	0.045355	0.025040
4.750000	0.044161	0.025309
4.850000	0.043826	0.024941
4.950000	0.045454	0.025336
5.050000	0.044197	0.023399
5.150000	0.042886	0.023753
5.250000	0.040955	0.023542
5.350000	0.039657	0.022778
5.450000	0.038888	0.022483
5.550000	0.037157	0.022507
5.650000	0.038560	0.021929
5.750000	0.037363	0.021671
5.850000	0.034543	0.019919
5.950000	0.035067	0.023162
6.050000	0.035283	0.020669
6.150000	0.032297	0.020771
6.250000	0.032640	0.020082
6.350000	0.030031	0.019707
6.450000	0.030980	0.019640
6.550000	0.029403	0.018444
6.650000	0.029693	0.018871
6.750000	0.031028	0.018131
6.850000	0.028381	0.017754
6.950000	0.028399	0.017839
7.050000	0.029284	0.017343
7.150000	0.025676	0.016680
7.250000	0.029167	0.016209
7.350000	0.024740	0.016809
7.450000	0.024204	0.015990
7.550000	0.028418	0.016221
7.650000	0.023165	0.015413
7.750000	0.024576	0.015423
7.850000	0.022424	0.015702
7.950000	0.020745	0.016166
8.050000	0.020150	0.015167
8.150000	0.020432	0.014310
8.250000	0.021196	0.015804
8.350000	0.018496	0.014181
8.450000	0.019811	0.014499
8.550000	0.019571	0.013981
8.650000	0.017258	0.014374
8.750000	0.017199	0.013276
8.850000	0.023364	0.013063
8.950000	0.017602	0.012566
9.050000	0.018429	0.012832
9.150000	0.017122	0.013153
9.250000	0.022490	0.013561
9.350000	0.021499	0.012464
9.450000	0.023011	0.011533
9.550000	0.020734	0.011952
9.650000	0.016206	0.011607
9.750000	0.015131	0.011113
9.850000	0.014685	0.010839
9.950000	0.014670	0.012079
10.050000	0.013919	0.012548
10.150000	0.014616	0.010445
10.250000	0.013789	0.011501
10.350000	0.013261	0.011345
10.450000	0.011663	0.011204
10.550000	0.011749	0.011246
10.650000	0.010666	0.011497
10.750000	0.011092	0.011114
10.850000	0.011885	0.010433
10.950000	0.011443	0.010011
11.050000	0.017775	0.008077
11.150000	0.010662	0.009547
11.250000	0.010954	0.009075
11.350000	0.009179	0.010158
11.450000	0.009129	0.009799
11.550000	0.010582	0.010054
11.650000	0.009527	0.008932
11.750000	0.010268	0.009370
11.850000	0.008108	0.008598
11.950000	0.008564	0.008949
12.050000	0.008464	0.008752
12.150000	0.009229	0.008556
12.250000	0.008252	0.008473
12.350000	0.008554	0.008342
12.450000	0.008656	0.007009
12.550000	0.007049	0.007350
12.650000	0.008128	0.008457
12.750000	0.007273	0.007664
12.850000	0.006046	0.008105
12.950000	0.006829	0.008272
13.050000	0.007420	0.008567
13.150000	0.006480	0.007054
13.250000	0.007582	0.006794
13.350000	0.007140	0.008482
13.450000	0.006949	0.008698
13.550000	0.006662	0.006951
13.650000	0.006672	0.006628
13.750000	0.006355	0.007189
13.850000	0.006425	0.006987
13.950000	0.006868	0.006540
14.050000	0.005735	0.006569
14.150000	0.005075	0.007763
14.250000	0.005426	0.006678
14.350000	0.005039	0.008353
14.450000	0.005702	0.006466
14.550000	0.005638	0.004869
14.650000	0.004258	0.007252
14.750000	0.004832	0.005111
14.850000	0.005030	0.007151
14.950000	0.004767	0.005808
15.050000	0.004838	0.005457
15.150000	0.028676	0.007536
15.250000	0.003890	0.006325
15.350000	0.003841	0.006231
15.450000	0.004166	0.005957
15.550000	0.003094	0.005574
15.650000	0.003569	0.005280
15.750000	0.002770	0.005394
15.850000	0.004524	0.004265
15.950000	0.032779	0.005226
16.049999	0.003586	0.005373
16.150000	0.003446	0.005513
16.250000	0.003610	0.004860
16.350000	0.002841	0.004757
16.450001	0.003016	0.005384
16.549999	0.003171	0.006039
